MONTH,CITY,STORE,STATUS,ZONE MAPPING,ORDER COUNT,CART SALES,DISCOUNT,NET REVENUE,IDEAL FOOD COST,GROSS MARGIN,KITCHEN EBITDA,VARIANCE,REVENUE COHORT,CM COHORT,EBITDA CATEGORY,EBITDA COHORT,GM_PCT,EBITDA_PCT,AOV,VARIANCE_PCT,VARIANCE_CATEGORY,DISCOUNT_PCT
2023-10-01,Ahmedabad,Rice-Chan,Active,East,9342,3552400.18,688729.63,2977785.02,980318.25,1926003.96,555172.09,28335.83,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,64.67908015737147,18.643793499908195,318.7524106187112,2.8904725582738053,Var 2%-3%,19.38772646948802
2023-10-01,Bangalore,Mckinney Inc,Active,North,11905,5655725.46,1154847.03,4577785.29,2053615.65,2423610.14,1136840.65,22612.42,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,52.94285307120641,24.833856941333305,384.5262738345233,1.101102828077883,Var <2%,20.41907865167133
2023-10-01,Ahmedabad,"Wilson, Nelson and Hall",Active,West,10443,5053600.65,1143400.83,3963387.92,1417110.72,2423247.38,1143963.01,15939.28,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,61.14080753417647,28.863261257555635,379.5257990998755,1.1247730875961477,Var <2%,22.625468634922704
2023-10-01,Ahmedabad,Aguirre-Goodman,Active,East,10219,3760119.53,855750.21,3014886.72,1358839.67,1521874.71,215856.18,19757.02,More than 40 lacs,10% to 20%,EBITDA +ve,More than 20%,50.47866972593915,7.159677959641547,295.0275682552109,1.4539625561564598,Var <2%,22.758590602570553
2023-10-01,Hyderabad,Allen Group,Inactive,East,10645,4725134.28,1001882.08,3845321.78,1644683.43,2080926.3,882778.24,16530.23,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,54.115791058713434,22.957200736527177,361.2326707374354,1.0050706232262583,Var <2%,21.203250968774583
2023-10-01,Bangalore,Jones-Perez,Inactive,West,10742,4076664.49,948497.51,3227410.47,1049685.02,2062749.86,603719.11,23182.97,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,63.91346496437437,18.705990936442614,300.4478188419289,2.2085644320236177,Var 2%-3%,23.26650898857757
2023-10-01,Ahmedabad,Camacho-Hayes,Inactive,North,7069,3019997.18,660892.41,2415849.53,1136699.65,1218603.15,-54899.98,18172.58,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,10% to 20%,50.44201366299498,-2.272491697775565,341.75265666996745,1.5987143129673704,Var <2%,21.88387507037341
2023-10-01,Hyderabad,"Nelson, Turner and Koch",Active,South,14649,4849165.72,855023.83,4082891.31,1932763.31,2020897.44,620650.48,20173.29,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,49.49672392822036,15.201249136362632,278.71467745238584,1.0437537744857128,Var <2%,17.632390381576812
2023-10-01,Mumbai,Hammond Ltd,Inactive,West,13816,5440099.64,1061851.9,4479276.86,2051554.62,2318400.08,987682.82,23384.01,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,51.758356370050315,22.05005073073335,324.2093847712797,1.139819031481599,Var <2%,19.518978883997057
2023-10-01,Pune,Martinez Ltd,Inactive,North,13382,4585061.25,741929.56,3938391.65,1591109.66,2271695.13,890085.47,15269.54,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,57.68078271240494,22.600227430402967,294.30515991630546,0.9596786685337578,Var <2%,16.18145362834575
2023-10-01,Ahmedabad,Hernandez-Martin,Active,East,13079,5801142.64,1349178.9,4528819.78,2103535.4,2364868.99,1046471.8,19555.0,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,10% to 20%,52.21821809831435,23.106942886563704,346.2665173178378,0.9296254296457288,Var <2%,23.25712335871817
2023-10-01,Ahmedabad,"Oconnell, Leonard and Hoover",Active,South,11915,4283112.53,746892.15,3619279.7,1313336.32,2244295.6,913371.8,14015.42,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,62.009454533176864,25.23628665670686,303.7582626940831,1.0671615325463626,Var <2%,17.43806973943783
2023-10-01,Ahmedabad,"Moore, Rodriguez and Martinez",Active,East,8967,3950645.61,996820.12,3033134.45,1388582.43,1571314.12,266448.44,25361.31,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,51.80496103626398,8.78459047537441,338.2552079848333,1.8264173197121616,Var <2%,25.231828374502065
2023-10-01,Pune,Mendez and Sons,Inactive,East,8172,3880849.63,951724.86,3048357.9,1431327.02,1480409.81,112559.8,10487.97,More than 40 lacs,0% to 10%,EBITDA -ve,More than 20%,48.56417318976883,3.692473249286116,373.02470631424376,0.7327444988776918,Var <2%,24.52362113293217
2023-10-01,Mumbai,Hoffman Inc,Active,West,12656,6222888.13,1007677.77,5346846.23,1861234.57,3342825.83,2090568.59,16999.08,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,62.519580444339795,39.09909692690003,422.475207806574,0.9133228166936531,Var <2%,16.193088304802934
2023-10-01,Pune,Cruz-Murillo,Inactive,West,12197,4629698.66,1254170.71,3464172.64,1093048.64,2234823.1,716975.4,12555.49,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,64.51246321257246,20.696872659325663,284.0184176436829,1.148667089508478,Var <2%,27.08968341365008
2023-10-01,Mumbai,Ford Group,Inactive,East,14450,7112712.01,1206648.97,5963878.65,2797857.29,3057282.43,1879056.76,13373.34,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,51.263323910857906,31.50729366366299,412.7251660899654,0.47798506549274355,Var <2%,16.964681942746054
2023-10-01,Mumbai,"Smith, Duffy and White",Inactive,North,9323,3130520.39,704418.92,2517812.64,876542.58,1534849.02,220398.36,17328.23,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,60.95962009309795,8.753564760879108,270.0646401372949,1.9768839980369237,Var <2%,22.501655707152253
2023-10-01,Bangalore,"Smith, Mcclain and Edwards",Active,West,9798,3824435.76,918607.14,2991031.16,1342131.19,1534327.75,112887.71,28993.67,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,51.297618377202056,3.774207086495214,305.2695611349255,2.1602709344680378,Var 2%-3%,24.019416134734605
2023-10-01,Pune,Long-Beck,Inactive,East,12375,5981931.57,1593847.21,4517895.59,1610269.57,2852386.89,1667533.83,24623.15,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,63.135299016505165,36.90952561389317,365.0824719191919,1.5291321688454933,Var <2%,26.644357116910317
2023-10-01,Mumbai,Rivers Ltd,Inactive,South,7766,3733142.27,1109275.4,2687481.25,891810.2,1683688.39,317595.75,21348.69,INR 30 to 40 lacs,More than 30%,EBITDA -ve,More than 20%,62.64930741377265,11.817598727432982,346.05733324748905,2.3938602630918555,Var 2%-3%,29.714254635144133
2023-10-01,Hyderabad,Manning-Acosta,Inactive,East,14874,7016862.6,1906484.61,5191573.26,1925468.3,3177019.79,1839271.57,15685.73,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,61.19570370851321,35.42801917428784,349.0367930617184,0.8146449359877801,Var <2%,27.170043346723084
2023-10-01,Hyderabad,Riggs and Sons,Active,North,7042,3195151.28,921439.71,2336780.29,713061.42,1532711.73,168722.04,11472.58,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,65.5907505108236,7.220278291546185,331.8347472309003,1.6089189063124465,Var <2%,28.838688038583264
2023-10-01,Bangalore,Wright-Massey,Active,West,10144,4749679.69,1358787.45,3452782.62,1187753.57,2133816.24,745595.21,20765.57,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,61.79990097378328,21.594038549695895,340.3768355678234,1.7483062585111824,Var <2%,28.60798072048517
2023-10-01,Ahmedabad,Bauer-Woods,Inactive,South,13783,5074409.99,1193760.05,3946495.71,1426025.98,2457928.2,1050311.61,20646.86,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,62.28128396977277,26.61377807503052,286.33067619531306,1.4478600172487743,Var <2%,23.525100501388536
2023-10-01,Ahmedabad,"Mitchell, Archer and Barajas",Inactive,North,9448,4434186.58,1033605.14,3529601.59,1527942.7,1935132.91,591912.68,12179.2,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,54.82581704072725,16.769957314077484,373.5818787044877,0.7970979540005002,Var <2%,23.309915389261764
2023-10-01,Hyderabad,Kim-Williams,Inactive,North,12112,4876041.83,1367441.62,3593358.78,1643067.01,1814865.69,328559.44,10504.75,INR 20 to 30 lacs,More than 30%,EBITDA -ve,10% to 20%,50.50610866082235,9.143518922427225,296.6775743064729,0.6393378928592814,Var <2%,28.044091246034284
2023-10-01,Pune,"Thomas, Hanson and Robles",Active,East,14869,7222391.95,1109861.71,6148754.05,2498464.79,3517127.53,2157713.2,29619.05,INR 30 to 40 lacs,More than 30%,EBITDA +ve,More than 20%,57.200654008920715,35.09187686568794,413.52841818548654,1.1854899904352865,Var <2%,15.366954849355691
2023-10-01,Hyderabad,"Woodard, Dominguez and Miller",Active,West,9775,4886325.84,1071626.28,3918118.49,1479069.59,2385498.0,1115013.64,15297.22,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%,60.883763625025026,28.45788464146218,400.8305360613811,1.0342461303663204,Var <2%,21.931126066697182
2023-10-01,Mumbai,Ray-Miles,Active,West,13817,4974680.24,1089085.56,3990996.13,1585638.93,2275038.58,895466.08,24924.93,INR 20 to 30 lacs,More than 30%,EBITDA +ve,0% to 10%,57.004279280020256,22.437157311901476,288.8467923572411,1.5719171324836227,Var <2%,21.89257414462482
2023-10-01,Bangalore,Acevedo Inc,Inactive,South,7991,2891073.46,491183.8,2483217.23,750835.98,1609080.89,212286.2,28984.01,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,64.7982331372596,8.548837267853527,310.7517494681517,3.8602318977841206,Var 3%-5%,16.989668605653485
2023-10-01,Bangalore,Valenzuela and Sons,Active,South,10214,5004655.04,853611.07,4205775.89,1418650.22,2678983.96,1341879.21,27913.96,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,63.69773449816415,31.905628000544752,411.7658008615625,1.9676421718667199,Var <2%,17.05634180932478
2023-10-01,Mumbai,Smith-Taylor,Inactive,South,8382,3077871.46,798664.86,2350836.92,707005.49,1560532.85,97244.27,24862.78,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,66.38201215590914,4.136580856489187,280.46252922930086,3.516631815687881,Var 3%-5%,25.948609952671642
2023-10-01,Mumbai,Gilmore-Wall,Inactive,West,7599,2669563.32,546682.57,2163419.14,989554.61,1061695.28,-513690.05,20215.84,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,10% to 20%,49.07487690988996,-23.744360974822474,284.69787340439535,2.042923128820551,Var 2%-3%,20.478351867675496
2023-10-01,Mumbai,"Hall, Smith and Brown",Active,North,13165,6187485.15,1549057.64,4715248.01,2132845.57,2527206.78,1222453.21,11304.09,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,53.59647625406664,25.92553366031748,358.1654394227117,0.5300003975440192,Var <2%,25.035335074703163
2023-10-01,Bangalore,Jackson-Kelly,Inactive,North,10827,5293211.1,1261881.53,4167098.95,1855948.32,2165244.7,880991.24,10942.63,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,51.96048200391306,21.14159636166067,384.8802946337859,0.5895977750070109,Var <2%,23.839622228556124
2023-10-01,Ahmedabad,"Elliott, Hunter and Hill",Inactive,West,10376,3188647.87,704085.47,2574624.99,940559.68,1568541.29,219837.94,12082.17,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,60.92309738669941,8.538639252468377,248.1327091364688,1.2845723941727971,Var <2%,22.081004196929403
2023-10-01,Pune,Reyes PLC,Active,North,9444,3217180.88,614711.14,2691901.19,1039034.98,1515050.74,220719.42,27744.22,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,56.28181099767633,8.19938788317858,285.03824544684454,2.6701911421692466,Var 2%-3%,19.107136431819153
2023-10-01,Hyderabad,Mendez Ltd,Active,North,14941,5991182.6,980933.32,5064254.49,1978421.65,2982897.12,1699267.85,21916.23,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,58.901011509001,33.554155964227625,338.9501700020079,1.1077633526705493,Var <2%,16.37294980793942
2023-10-01,Pune,"Taylor, Weiss and Rodgers",Inactive,East,11289,4643759.26,1094728.65,3616787.42,1229669.88,2276055.54,1072785.79,19431.52,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,62.93031012588515,29.661289576150985,320.3815590397732,1.5802224902833273,Var <2%,23.57419040710564
2023-10-01,Mumbai,"Jones, Knight and Rivers",Active,East,11285,4496817.56,1138678.63,3415009.74,1637405.2,1638301.28,308853.04,18944.1,INR 30 to 40 lacs,More than 30%,EBITDA -ve,0% to 10%,47.97354633606403,9.043987089770349,302.61495259193623,1.1569585830068208,Var <2%,25.32187741234492
2023-10-01,Hyderabad,Ballard-Jones,Inactive,North,13663,4843143.39,1222574.22,3727137.34,1609310.61,2043799.19,716669.57,13903.08,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,54.83562862215322,19.228418612553728,272.7905540510869,0.8639152636916996,Var <2%,25.243403334378666
2023-10-01,Ahmedabad,"Green, Wright and Riley",Active,North,9413,3103267.97,571001.32,2598508.42,1044334.11,1494259.29,176962.71,10383.46,INR 20 to 30 lacs,More than 30%,EBITDA -ve,10% to 20%,57.504500601156415,6.810164963791035,276.05528736853284,0.9942660974656854,Var <2%,18.400000435669753
2023-10-01,Bangalore,"Price, Blevins and Kim",Inactive,North,14418,4455792.56,685991.75,3830318.81,1853963.93,1842522.01,401871.45,22123.49,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,48.10362012659724,10.491853809944347,265.6622839506173,1.19330746634321,Var <2%,15.39550463273811
2023-10-01,Hyderabad,"Rhodes, Garrett and Chung",Active,West,7761,3564346.28,1007361.83,2665588.51,1255988.35,1281979.8,-226483.05,16881.64,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,48.09368719855415,-8.496549604349848,343.45941373534333,1.3440920849305646,Var <2%,28.262176311331906
2023-10-01,Hyderabad,"Johnson, Daniel and King",Active,East,10156,3514134.04,827747.47,2808960.83,899703.7,1851666.57,407310.07,28554.63,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,65.91998543461357,14.500382691345681,276.5814129578574,3.173781546080115,Var 3%-5%,23.554806406872288
2023-10-01,Hyderabad,Long-Stokes,Inactive,East,10418,4155017.66,1110569.35,3148658.41,1297143.18,1703099.95,381284.42,15444.59,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,10% to 20%,54.08970196929047,12.109424724798902,302.2325215972356,1.1906619283154232,Var <2%,26.728390608091907
2023-10-01,Mumbai,Brown-Reed,Inactive,South,10923,3543650.13,921354.94,2669714.35,886531.02,1646308.35,274145.66,21146.33,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,61.666086111422366,10.268726315232938,244.4121898745766,2.385289349491685,Var 2%-3%,26.000166669952822
2023-10-01,Ahmedabad,"Montoya, Wood and Miller",Active,West,14421,5577614.93,1170048.13,4483468.22,2065873.71,2351301.07,1050945.26,12015.56,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,52.44379918901265,23.44045298039383,310.8985659801678,0.5816212260138592,Var <2%,20.97757096329344
2023-10-01,Hyderabad,"Nelson, Leonard and Mccoy",Inactive,West,13626,6218342.05,1816998.42,4457857.93,1927258.31,2436637.58,1043999.75,28460.08,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,54.65938166405407,23.41931408298604,327.15822178188756,1.4767133109416974,Var <2%,29.2199818760372
2023-10-01,Ahmedabad,"Jacobs, Schneider and Sanchez",Inactive,East,11959,3856365.54,1108572.9,2850101.6,1024223.99,1699977.29,276933.15,11401.06,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,10% to 20%,59.64619963021669,9.716606243089721,238.32273601471695,1.1131412768412112,Var <2%,28.746572089740223
2023-10-01,Hyderabad,Chen-Williams,Active,East,8484,3558253.06,874352.93,2787009.84,910801.13,1808134.17,303863.04,26863.12,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,64.877207968523,10.902833410878808,328.5018670438472,2.949394671919215,Var 2%-3%,24.572533635367687
2023-10-01,Pune,Burke-Johnson,Inactive,North,8369,3367841.36,619596.48,2837141.55,1006918.91,1687753.28,284603.87,25597.51,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,59.487806662307705,10.031359556240682,339.0060401481658,2.542162009848439,Var 2%-3%,18.397436629853612
2023-10-01,Ahmedabad,"Davis, Cortez and Mcdonald",Inactive,East,7226,2421610.02,673698.05,1871615.66,819786.17,912053.47,-360706.5,27883.2,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%,48.73080993562535,-19.27246644217542,259.0113008580127,3.4012771891479945,Var 3%-5%,27.8202536509161
2023-10-01,Pune,Barnes Inc,Inactive,East,10462,4414669.1,1098393.54,3398260.48,1002299.18,2313742.87,894640.01,29867.06,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,68.08609533074993,26.326410681737972,324.8193920856433,2.9798547774926845,Var 2%-3%,24.880540650260745
2023-10-01,Mumbai,Long Group,Inactive,South,11709,5008717.69,838105.04,4256690.94,1807447.07,2307635.6,899762.15,19816.47,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,10% to 20%,54.211960241586155,21.137596379031454,363.54009223674103,1.0963789938258055,Var <2%,16.732926307132313
2023-10-01,Pune,"Berry, Allen and Kim",Active,South,12227,5889550.18,1426839.89,4591572.06,1959909.42,2513141.64,1095082.57,21405.77,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,54.733795030541245,23.84983956889049,375.5272806084894,1.092181596841348,Var <2%,24.22663609939732
2023-10-01,Mumbai,Bailey Inc,Active,North,9419,4416662.16,873903.17,3583341.94,1549617.88,1911247.38,546816.39,29958.68,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,53.337008077995485,15.259955626785649,380.4376197048519,1.9332946777821123,Var <2%,19.786507057628334
2023-10-01,Mumbai,Sanchez and Sons,Inactive,South,8222,3809289.68,807148.16,3108964.87,1490754.22,1479691.47,152661.66,10850.05,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,47.594345123623086,4.910369411797181,378.12756871807346,0.7278228600285297,Var <2%,21.188941451152647
2023-10-01,Hyderabad,"Summers, Graves and Johnston",Active,North,8761,2749167.45,518110.33,2338959.63,742005.99,1483770.67,-67281.23,19782.41,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,63.4372073364943,-2.8765451586695403,266.974047483164,2.666071469315227,Var 2%-3%,18.84608120178347
2023-10-01,Bangalore,Miller-Salazar,Inactive,South,8677,2764940.89,762014.03,2081544.74,897306.54,1071221.65,-282941.82,22928.88,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,51.4628213083712,-13.592877182164242,239.89221389881294,2.5553006668156013,Var 2%-3%,27.559866930826143
2023-10-01,Bangalore,Richardson-Wade,Active,South,8304,3755270.65,653457.44,3220712.2,1175103.53,1975205.11,619313.08,16112.08,More than 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,61.32820902159466,19.22907237722141,387.8506984585742,1.3711200408018516,Var <2%,17.40107440724678
2023-10-01,Mumbai,Rogers-Duffy,Inactive,South,7230,3369857.78,907903.56,2572531.84,751305.79,1728435.35,355794.76,29284.29,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,67.18810329671177,13.83052891582481,355.8135325034578,3.897785747132336,Var 3%-5%,26.941895452929177
2023-10-01,Pune,Brooks Ltd,Inactive,West,8759,3784482.42,999921.61,2817883.75,930879.52,1794522.17,629238.25,14822.27,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,63.683328668189375,22.330170646677672,321.7129523918255,1.592286615135759,Var <2%,26.421621216039366
2023-10-01,Bangalore,Peterson-Gross,Active,West,7066,3040999.93,674055.06,2410390.32,921263.55,1339177.47,-8975.82,10216.85,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,55.55853169871675,-0.3723803537345769,341.1251514293801,1.1090040412431383,Var <2%,22.165573019266727
2023-10-01,Ahmedabad,"Barron, Ross and Williams",Active,East,8989,2716663.1,591137.71,2232907.29,838056.22,1298166.23,-30393.28,28747.07,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,58.13793684197252,-1.3611527955556095,248.40441539659585,3.430207820663869,Var 3%-5%,21.75969887469668
2023-10-01,Bangalore,Scott and Sons,Inactive,South,12636,5763940.68,1262130.46,4612597.64,1471610.55,3060659.58,1760805.88,18282.6,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,66.35435862556615,38.17384513946029,365.0362171573282,1.2423531483924193,Var <2%,21.8970064070819
2023-10-01,Hyderabad,Campos PLC,Active,East,14272,5114745.33,1482619.15,3732080.22,1593606.74,2078305.28,811498.99,15844.15,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,55.6875832642204,21.743878538602257,261.4966521860987,0.9942321152582475,Var <2%,28.987154869742067
2023-10-01,Pune,Mullins-Forbes,Inactive,North,8828,4136738.54,674985.81,3589367.21,1346341.51,2120713.3,840094.04,18816.16,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%,59.08320815133317,23.405073675925177,406.5889454009968,1.3975770530910838,Var <2%,16.31685936815335
2023-10-01,Pune,"Long, Freeman and Castro",Inactive,West,9312,3578969.13,838799.6,2781609.32,843529.04,1793940.24,376690.1,22387.48,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,64.49289003676476,13.542164145466698,298.7123410652921,2.654025995358737,Var 2%-3%,23.43690514033576
2023-10-01,Bangalore,Duffy-Bowen,Active,East,10654,3825378.98,1029069.36,2857637.94,1125452.63,1681926.91,221519.3,25333.12,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,58.85724312576841,7.751832270256043,268.22207058381827,2.2509272558188433,Var 2%-3%,26.901108762823807
2023-10-01,Mumbai,Mason Ltd,Inactive,West,10771,5373827.39,806237.87,4678872.63,1858826.98,2762701.91,1572338.04,15564.44,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,59.046315821595684,33.605061824476294,434.3953792591217,0.8373259140019583,Var <2%,15.003047390400088
2023-10-01,Ahmedabad,Mcmillan Ltd,Active,East,10995,3900549.39,1028929.35,2964073.0,1063928.95,1809956.97,342551.52,25996.26,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,61.06317118370567,11.556784195261049,269.5837198726694,2.443420681428022,Var 2%-3%,26.37908784434082
2023-10-01,Pune,"Green, Howard and Campbell",Inactive,East,7939,2973709.07,674711.63,2360087.15,951668.06,1348892.94,48552.37,18988.68,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,57.15436991383983,2.0572278443192236,297.27763572238314,1.9953049595885355,Var <2%,22.689227968087682
2023-10-01,Hyderabad,Smith PLC,Active,South,11939,4297776.48,918328.15,3456163.42,1418836.2,1975514.34,496355.38,14010.11,More than 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,57.15917044223563,14.361455743895352,289.48516793701316,0.9874367456934071,Var <2%,21.367517698361084
2023-10-01,Mumbai,Sanchez LLC,Active,South,9305,4040992.12,1065252.49,3067068.72,1185702.35,1743542.49,506139.96,25421.83,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,0% to 10%,56.847193498814065,16.502400376604538,329.61512305212256,2.144031341423925,Var 2%-3%,26.361162268240207
2023-10-01,Mumbai,"Guzman, Pearson and Williams",Inactive,North,10747,4615994.79,1103958.45,3604570.96,1052070.84,2455646.18,950537.86,29290.41,INR 30 to 40 lacs,More than 30%,EBITDA -ve,0% to 10%,68.12589368472302,26.370346722207405,335.40252721689774,2.784072030738918,Var 2%-3%,23.915937955380574
2023-10-01,Mumbai,Hess-Morales,Active,West,10286,3959815.0,830002.57,3215864.75,1184805.94,1928105.75,586729.17,10510.49,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,59.95605847540697,18.244833524171067,312.6448327824227,0.8871064572819412,Var <2%,20.960640080407796
2023-10-01,Hyderabad,Ballard Ltd,Active,West,8227,2930696.38,609241.14,2462233.72,699661.45,1662309.5,251535.67,23598.95,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,67.51225468555437,10.215751167602399,299.28694785462505,3.37290985518782,Var 3%-5%,20.78827217168092
2023-10-01,Bangalore,"Cortez, Shepard and Krause",Active,West,7989,3706087.18,1087565.92,2684919.68,1164494.67,1438098.54,21800.71,17543.19,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%,53.562069313000826,0.8119687960274475,336.07706596570284,1.506506680704687,Var <2%,29.345394945620246
2023-10-01,Bangalore,Johnson Group,Inactive,South,13487,4126445.61,963001.29,3300485.24,1482326.39,1755739.29,351853.42,14299.1,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,53.19639878165309,10.660657279594437,244.71604063171944,0.9646391035377844,Var <2%,23.33730723764465
2023-10-01,Pune,"Thompson, Hardy and Ramos",Active,West,13742,6243334.69,1287176.72,5036828.58,1818415.82,3136058.27,1787580.12,11671.04,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%,62.26255708706291,35.49019172695371,366.5280585067676,0.6418245965326017,Var <2%,20.616814313377773
2023-10-01,Mumbai,Mason LLC,Inactive,East,8562,3831634.79,1011979.69,2899959.73,1397663.98,1400618.87,-31021.19,27684.94,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,48.297873088051475,-1.0697110611256662,338.7012064938099,1.9808008502873489,Var <2%,26.411172918700842
2023-10-01,Ahmedabad,Robbins PLC,Inactive,South,13719,6111751.61,1637801.88,4551649.59,1660820.7,2790825.5,1501608.48,22874.4,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,61.314594737948624,32.990423588385234,331.7770675705226,1.3772949722989365,Var <2%,26.797585774268722
2023-10-01,Mumbai,"Wright, Floyd and Taylor",Active,North,8901,3016801.29,549132.71,2535045.37,887871.14,1498736.12,113167.2,22559.5,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,59.12068232530292,4.464109452999652,284.80455791484104,2.540852944043209,Var 2%-3%,18.202481940731335
2023-10-01,Ahmedabad,"Hall, Clark and Waller",Active,South,9657,4519471.67,907954.74,3728049.98,1589318.12,2056103.64,843404.17,26059.63,INR 20 to 30 lacs,More than 30%,EBITDA -ve,10% to 20%,55.15225522808039,22.623199112797305,386.0463891477685,1.6396736230503683,Var <2%,20.08984249258498
2023-10-01,Hyderabad,Jackson Group,Inactive,East,14345,7139243.26,1366788.02,5879452.28,1922846.4,3827498.54,2572880.2,13015.25,More than 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,65.09957658845052,43.7605422660221,409.86073753921227,0.6768741382567011,Var <2%,19.14471842776233
2023-10-01,Ahmedabad,"Atkinson, Hale and Bowen",Inactive,East,13671,6185905.17,1348252.14,4950054.09,2059816.32,2745027.95,1445988.05,15046.39,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,55.454504134519475,29.211560595290386,362.08427254772874,0.7304724141616665,Var <2%,21.795551385731958
2023-10-01,Ahmedabad,Morris-Hamilton,Active,South,13075,4558350.83,1074969.12,3533325.19,1409922.69,2013515.13,663243.8,12137.3,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%,56.986408601694535,18.7710942054558,270.23519617590824,0.8608486185863141,Var <2%,23.58241302809069
